Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S122000136,Savannah Sparrow,Passerculus sandwichensis,32569,4,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-11-06,10:30 AM,eBird - Traveling Count,30,1,1.,,2
S123359573,Savannah Sparrow,Passerculus sandwichensis,32569,4,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-12-02,12:26 PM,eBird - Traveling Count,56,1,1.08,,1
S123359569,Savannah Sparrow,Passerculus sandwichensis,32569,1,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-12-02,02:19 PM,eBird - Traveling Count,25,1,.83,,1
S132269425,Savannah Sparrow,Passerculus sandwichensis,32569,10,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2023-03-30,07:11 AM,eBird - Traveling Count,106,1,3.09,,1,,,,551749311 551749331
S125733400,Savannah Sparrow,Passerculus sandwichensis,32569,1,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2023-01-08,10:48 AM,eBird - Traveling Count,34,1,1.02,,1
S147074739,Savannah Sparrow,Passerculus sandwichensis,32569,2,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2023-08-12,09:27 AM,eBird - Traveling Count,56,1,1.5,,4
S122000187,Savannah Sparrow,Passerculus sandwichensis,32569,8,US-CA,Santa Clara,L1305605,Sunnyvale WPCP--Landfill,37.4199078,-122.0202327,2022-11-06,07:06 AM,eBird - Traveling Count,142,1,3.2,,2,,,,501401581
S123359567,Savannah Sparrow,Passerculus sandwichensis,32569,2,US-CA,Santa Clara,L776813,Sunnyvale WPCP--Pond A4,37.4219806,-122.007637,2022-12-02,01:38 PM,eBird - Traveling Count,39,1,1.86,,1,,,,509407481
S125866570,Savannah Sparrow,Passerculus sandwichensis,32569,2,US-CA,Santa Clara,L776813,Sunnyvale WPCP--Pond A4,37.4219806,-122.007637,2023-01-10,07:33 AM,eBird - Traveling Count,49,1,1.26,,2,,,,522862991
S122000119,Savannah Sparrow,Passerculus sandwichensis,32569,2,US-CA,Santa Clara,L776812,Sunnyvale WPCP--West Pond,37.426752,-122.0223999,2022-11-06,10:37 AM,eBird - Traveling Count,71,1,1.73,,2,,,"Huge numbers of ducks today along the south side of the west pond of the WPCP. Mostly shovelers in the southeast corner, but the southwest corner had a mixed species flock that we estimated had about 6000 ducks in total, when they were all flushed up by three fighter jets taking off from Moffett Field. We estimated the proportions as about 1/2 American Wigeon, 1/3 Northern Pintail, and 1/10 Green-winged Teal, with the rest being made up of diving ducks.",501401141
S119065961,Savannah Sparrow,Passerculus sandwichensis,32569,2,US-CA,Santa Clara,L20944098,The Notch (Alviso),37.42325,-121.980297,2022-09-19,05:59 PM,eBird - Traveling Count,81,1,.805,,2
S134513415,Savannah Sparrow,Passerculus sandwichensis,32569,1,US-CA,Santa Cruz,L1617320,Loma Prieta--Upper Mt. Madonna Rd. (SCZ Co.),37.0961208,-121.8443163,2023-04-21,09:17 AM,eBird - Traveling Count,38,1,.418,,2,,"Weird, on the road, then flew N.",,561004381
S132642002,Savannah Sparrow,Passerculus sandwichensis,32569,1,US-MA,Suffolk,L453703,Revere Beach--South End,42.4022912,-70.9894466,2023-04-02,07:08 AM,eBird - Traveling Count,58,1,1.021,,2
S130874195,Savannah Sparrow,Passerculus sandwichensis,32569,8,US-TX,Zapata,L5293895,Falcon Lake public park &  boat ramp,26.8631537,-99.2626548,2023-03-13,06:10 PM,eBird - Traveling Count,50,1,1.75,,2
S127948775,Savannah Sparrow (Savannah),Passerculus sandwichensis [sandwichensis Group],32570,10,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2023-02-09,07:36 AM,eBird - Traveling Count,34,1,1.68,,1,,,,533383461
S132886635,Savannah Sparrow (Ipswich),Passerculus sandwichensis princeps,32584,2,US-MA,Essex,L280283,Good Harbor Beach & Marsh,42.61992,-70.63346,2023-04-02,11:19 AM,eBird - Casual Observation,,0,,,2,,,from the closed gate,554567131
S124394324,Savannah Sparrow (Belding's),Passerculus sandwichensis [guttatus Group],32585,1,US-CA,San Diego,L859942,Bayshore Bikeway--10th Street (Pond 23),32.5901154,-117.1133738,2022-12-21,08:39 AM,eBird - Traveling Count,130,1,.483,,6
S130181502,Song Sparrow,Melospiza melodia,32601,1,US-CO,Adams,L167924,Rocky Mountain Arsenal NWR,39.8209707,-104.8680639,2023-03-04,01:23 PM,eBird - Traveling Count,75,1,18.43,,1
S133990610,Song Sparrow,Melospiza melodia,32601,10,US-CA,Alameda,L216132,Coyote Hills Regional Park,37.553764,-122.0875025,2023-04-16,08:46 AM,eBird - Traveling Count,100,1,6.53,,1
S125247495,Song Sparrow,Melospiza melodia,32601,2,US-CA,Alameda,L764558,Emeryville Marina,37.8393943,-122.3118854,2023-01-01,02:13 PM,eBird - Traveling Count,48,1,1.66,,2
S116107312,Song Sparrow,Melospiza melodia,32601,6,US-CA,Alameda,L587721,Hayward Regional Shoreline--Interpretive Center,37.6233925,-122.1372843,2022-07-30,09:45 AM,eBird - Traveling Count,40,1,1.5,,3
S116107274,Song Sparrow,Melospiza melodia,32601,2,US-CA,Alameda,L470891,Hayward Regional Shoreline--Winton Ave. access and parking area,37.6465875,-122.1467042,2022-07-30,11:13 AM,eBird - Traveling Count,39,1,1.67,,3
S147667204,Song Sparrow,Melospiza melodia,32601,4,US-CA,Alameda,L470891,Hayward Regional Shoreline--Winton Ave. access and parking area,37.6465875,-122.1467042,2023-08-19,08:15 AM,eBird - Traveling Count,11,1,.65,,2
S140725780,Song Sparrow,Melospiza melodia,32601,2,US-CA,Alameda,L20385763,Mission Peak Trail--Panorama Trail area,37.5286511,-121.8991041,2023-06-05,05:10 PM,eBird - Traveling Count,119,1,5.39,,1
S130598264,Song Sparrow,Melospiza melodia,32601,2,US-TX,Bexar,L2467071,Brackenridge Park (HOTE 095),29.4590115,-98.4716392,2023-03-10,10:49 AM,eBird - Traveling Count,98,1,2.,,2
S72014712,Song Sparrow,Melospiza melodia,32601,1,US-CA,Contra Costa,L507756,Pt. Isabel Regional Shoreline,37.9001201,-122.3251247,2020-06-26,09:50 AM,eBird - Traveling Count,70,1,3.219,,2
S126730262,Song Sparrow,Melospiza melodia,32601,1,US-CA,Contra Costa,L1046604,Tilden Regional Park--Lake Anza,37.8961071,-122.2503126,2023-01-22,08:59 AM,eBird - Traveling Count,86,1,2.,,2
S132435666,Song Sparrow,Melospiza melodia,32601,3,US-IL,Cook,L297366,Dam No. 4 Woods,41.9929286,-87.8528439,2023-04-01,03:54 PM,eBird - Traveling Count,73,1,1.5,,1
S132886758,Song Sparrow,Melospiza melodia,32601,1,US-MA,Essex,L279945,"Andrews Point, Rockport",42.687714,-70.6204365,2023-04-02,03:06 PM,eBird - Traveling Count,33,1,.42,,2
S132886625,Song Sparrow,Melospiza melodia,32601,2,US-MA,Essex,L383673,"Bass Rocks, Gloucester",42.6081564,-70.6323562,2023-04-02,10:17 AM,eBird - Traveling Count,55,1,.69,,2
S132886771,Song Sparrow,Melospiza melodia,32601,1,US-MA,Essex,L464993,Cathedral Ledge,42.6791228,-70.6231856,2023-04-02,02:34 PM,eBird - Traveling Count,23,1,.38,,2
S132886635,Song Sparrow,Melospiza melodia,32601,1,US-MA,Essex,L280283,Good Harbor Beach & Marsh,42.61992,-70.63346,2023-04-02,11:19 AM,eBird - Casual Observation,,0,,,2,,,from the closed gate
S132886730,Song Sparrow,Melospiza melodia,32601,2,US-MA,Essex,L374648,Halibut Point SP,42.6910153,-70.6317011,2023-04-02,03:49 PM,eBird - Traveling Count,81,1,1.75,,2
S132886660,Song Sparrow,Melospiza melodia,32601,2,US-MA,Essex,L6923579,Loblolly Point,42.6403203,-70.5926889,2023-04-02,11:52 AM,eBird - Traveling Count,62,1,.48,,2
S132886641,Song Sparrow,Melospiza melodia,32601,1,US-MA,Essex,L13901359,"Long Beach, Gloucester",42.626763,-70.61983,2023-04-02,11:24 AM,eBird - Stationary Count,8,1,,,2,,,,554567681
S140413387,Song Sparrow,Melospiza melodia,32601,5,US-CT,Fairfield,L2317859,Lordship Blvd Stratford,41.1562012,-73.1344199,2023-06-02,12:57 PM,eBird - Traveling Count,41,1,1.005,,3
S132780216,Song Sparrow,Melospiza melodia,32601,25,US-MA,Hampden,L330361,Fannie Stebbins Wildlife Refuge,42.0332033,-72.5975322,2023-04-03,09:09 AM,eBird - Traveling Count,139,1,2.45,,2,,,,554587671 554587681
S132780206,Song Sparrow,Melospiza melodia,32601,25,US-MA,Hampden,L675885,Longmeadow Flats--Pondside Road,42.0506311,-72.5920343,2023-04-03,11:30 AM,eBird - Traveling Count,43,1,2.13,,2
S140405788,Song Sparrow,Melospiza melodia,32601,12,US-MA,Hampshire,L7349102,"Fitzgerald Lake Conservation Area--Pines Edge Area, Boggy Meadow Trail",42.343536,-72.647348,2023-06-03,08:12 AM,eBird - Traveling Count,107,1,3.721,,3
S140380532,Song Sparrow,Melospiza melodia,32601,15,US-MA,Hampshire,L382646,"Honey Pot, Hadley",42.3455556,-72.615,2023-06-03,07:02 AM,eBird - Traveling Count,57,1,.644,,3
S140404501,Song Sparrow,Melospiza melodia,32601,5,US-MA,Hampshire,L908002,"Mitch's Way, Hadley",42.3079429,-72.5942445,2023-06-03,10:21 AM,eBird - Traveling Count,51,1,.837,,3
S140413317,Song Sparrow,Melospiza melodia,32601,4,US-MA,Hampshire,L24923168,UMass Amherst Lot 26,42.395916,-72.533252,2023-06-02,08:14 PM,eBird - Stationary Count,35,1,,,3
S124344710,Song Sparrow,Melospiza melodia,32601,1,US-CA,Imperial,L302576,Cattle Call Park,32.9683234,-115.5544444,2022-12-20,02:18 PM,eBird - Traveling Count,58,1,.805,,4,,,Lunch and then sitting on the swings to summon Gila Woodpecker.
S124344668,Song Sparrow,Melospiza melodia,32601,1,US-CA,Imperial,L364551,Niland--International Rd.,33.2222357,-115.51476,2022-12-20,10:14 AM,eBird - Traveling Count,63,1,.644,,4,,,Walked from the south end of the road to the house with angry dogs.
S124344681,Song Sparrow,Melospiza melodia,32601,3,US-CA,Imperial,L465122,Sonny Bono Salton Sea NWR--Rock Hill Trail,33.1788315,-115.6226921,2022-12-20,12:02 PM,eBird - Traveling Count,65,1,1.287,,4
S113034554,Song Sparrow,Melospiza melodia,32601,1,US-WA,King,L19627702,"834 Lynnwood Avenue Northeast, Renton, Washington, US (47.497, -122.176)",47.4966766,-122.1762005,2022-06-15,08:36 PM,eBird - Traveling Count,38,1,2.09,,1
S113077792,Song Sparrow,Melospiza melodia,32601,10,US-WA,King,L128530,Discovery Park,47.663868,-122.4215317,2022-06-16,11:00 AM,eBird - Traveling Count,120,1,8.56,,1
S135450485,Song Sparrow,Melospiza melodia,32601,4,US-NY,Kings,L444485,Plumb Beach,40.5823284,-73.9153746,2023-04-27,01:10 PM,eBird - Traveling Count,88,1,2.96,,1
S120335730,Song Sparrow,Melospiza melodia,32601,7,US-CA,Los Angeles,L870636,UCLA--Botanical Garden,34.065281,-118.4413934,2022-10-09,09:06 AM,eBird - Traveling Count,118,1,2.34,,1,,,,492044601 492044611
S128219871,Song Sparrow,Melospiza melodia,32601,1,US-CA,Marin,L624621,Bolinas Lagoon,37.9197585,-122.6753139,2023-02-11,08:25 AM,eBird - Stationary Count,15,1,,,1
S141244679,Song Sparrow,Melospiza melodia,32601,1,US-CA,Marin,L2369562,Gull Rock--Hwy 1 MM 10,37.8762761,-122.6164663,2023-06-11,09:31 AM,eBird - Traveling Count,48,1,.41,,1
S128219881,Song Sparrow,Melospiza melodia,32601,8,US-CA,Marin,L884109,Palomarin Trail,37.9344939,-122.747328,2023-02-11,09:10 AM,eBird - Traveling Count,98,1,4.4,,1
S128219883,Song Sparrow,Melospiza melodia,32601,2,US-CA,Marin,L884109,Palomarin Trail,37.9344939,-122.747328,2023-02-11,10:49 AM,eBird - Traveling Count,53,1,3.04,,1
S117743433,Song Sparrow,Melospiza melodia,32601,2,US-CA,Marin,L218324,Pt. Reyes--Abbotts Lagoon,38.1190611,-122.9522467,2022-08-27,02:53 PM,eBird - Traveling Count,85,1,3.03,,2
S117743374,Song Sparrow,Melospiza melodia,32601,1,US-CA,Marin,L453386,Pt. Reyes--Fish Docks (DO NOT INCLUDE Chimney Rock area),37.9956216,-122.9782104,2022-08-28,10:50 AM,eBird - Traveling Count,71,1,1.76,,2
S117743147,Song Sparrow,Melospiza melodia,32601,5,US-CA,Marin,L130809,Pt. Reyes--Lighthouse,37.996,-123.022,2022-08-28,12:13 PM,eBird - Traveling Count,104,1,3.05,,1
S117743458,Song Sparrow,Melospiza melodia,32601,20,US-CA,Marin,L478845,Pt. Reyes--Tomales Point Trail,38.211209,-122.9720306,2022-08-27,09:30 AM,eBird - Traveling Count,300,1,16.,,2
S128219893,Song Sparrow,Melospiza melodia,32601,2,US-CA,Marin,L1251476,Pt. Reyes--Wildcat Beach,37.9558788,-122.7844048,2023-02-11,11:43 AM,eBird - Traveling Count,88,1,.93,,1
S128219903,Song Sparrow,Melospiza melodia,32601,4,US-CA,Marin,L1251476,Pt. Reyes--Wildcat Beach,37.9558788,-122.7844048,2023-02-11,01:11 PM,eBird - Traveling Count,67,1,3.51,,1
S117743440,Song Sparrow,Melospiza melodia,32601,5,US-CA,Marin,L8697486,Sky Campground,38.0404867,-122.8300238,2022-08-26,08:00 AM,eBird - Traveling Count,40,1,2.,,2
S117743449,Song Sparrow,Melospiza melodia,32601,7,US-CA,Marin,L8697486,Sky Campground,38.0404867,-122.8300238,2022-08-27,07:12 AM,eBird - Traveling Count,30,1,.5,,1
S117830995,Song Sparrow,Melospiza melodia,32601,15,US-CA,Marin,L8697486,Sky Campground,38.0404867,-122.8300238,2022-08-28,06:40 AM,eBird - Traveling Count,30,1,1.,,1
S137943639,Song Sparrow,Melospiza melodia,32601,3,US-CA,Monterey,L343115,Julia Pfeiffer Burns SP--Fire Rd. trail,36.1695833,-121.6850556,2023-05-14,10:30 AM,eBird - Traveling Count,267,1,10.88,,1
S140413339,Song Sparrow,Melospiza melodia,32601,2,US-CT,New Haven,L109217,Milford Point — Sandbars,41.1725812,-73.1003666,2023-06-02,02:27 PM,eBird - Traveling Count,84,1,1.549,,3
S140413353,Song Sparrow,Melospiza melodia,32601,2,US-CT,New Haven,L109216,"Milford Point, CT Audubon",41.1754303,-73.1032485,2023-06-02,01:57 PM,eBird - Stationary Count,29,1,,,3
S140413366,Song Sparrow,Melospiza melodia,32601,2,US-CT,New Haven,L109222,Naugatuck State Forest--West Block,41.464534,-73.0809689,2023-06-02,08:50 AM,eBird - Traveling Count,92,1,2.433,,3
S140413381,Song Sparrow,Melospiza melodia,32601,20,US-CT,New Haven,L109233,Sandy Point,41.2645658,-72.9312372,2023-06-02,11:12 AM,eBird - Traveling Count,56,1,1.585,,3,,,A serious let down of a hotspot. A waste of time and money. I spent $5.50 for parking but there was absolutely nothing! Definitely would recommend Milford Pt instead of here.,585735431
S123081230,Song Sparrow,Melospiza melodia,32601,8,US-CA,Orange,L109339,"IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine",33.6637274,-117.8426814,2022-11-24,01:53 PM,eBird - Traveling Count,146,1,3.,,1
S145617365,Song Sparrow,Melospiza melodia,32601,1,US-AZ,Pima,L1889862,Saguaro NP--East--Douglas Spring Trail,32.2348945,-110.6854404,2023-07-21,05:58 AM,eBird - Traveling Count,45,1,1.,,2,,Heard only.
S130074585,Song Sparrow,Melospiza melodia,32601,3,US-NY,Rensselaer,L22862389,Hayes Road,42.9184623,-73.5775214,2023-03-03,10:04 AM,eBird - Traveling Count,69,1,4.15,,2
S135133315,Song Sparrow,Melospiza melodia,32601,2,US-NY,Rensselaer,L6814138,Knickerbocker Rd.,42.9039133,-73.6470587,2023-04-26,04:24 PM,eBird - Traveling Count,86,1,6.47,,1
S124344652,Song Sparrow,Melospiza melodia,32601,2,US-CA,Riverside,L658353,Salton Sea SRA--Headquarters and Campground,33.5033635,-115.9148812,2022-12-20,06:20 AM,eBird - Traveling Count,190,1,2.414,,4,,,,515513481
S124395437,Song Sparrow,Melospiza melodia,32601,2,US-CA,San Diego,L2302509,Balboa Park--central area,32.7297356,-117.1503818,2022-12-21,06:48 AM,eBird - Traveling Count,33,1,.483,,4
S112074412,Song Sparrow,Melospiza melodia,32601,1,US-CA,San Diego,L13519270,La Orilla and El Camino Real--vacant lot/seasonal puddle,33.0106107,-117.239354,2022-06-03,05:51 PM,eBird - Traveling Count,95,1,5.03,,1
S114507985,Song Sparrow,Melospiza melodia,32601,1,US-CA,San Diego,L3675490,Lake Murray--northwest side,32.7901775,-117.0456053,2022-07-03,07:53 AM,eBird - Traveling Count,87,1,2.,,2
S139696074,Song Sparrow,Melospiza melodia,32601,5,US-CA,San Diego,L4310853,Los Penasquitos Canyon Preserve--Carson's Crossing area,32.9337549,-117.167912,2023-05-28,06:45 AM,eBird - Traveling Count,88,1,2.87,,1
S143587832,Song Sparrow,Melospiza melodia,32601,2,US-CA,San Diego,L4310853,Los Penasquitos Canyon Preserve--Carson's Crossing area,32.9337549,-117.167912,2023-07-04,08:10 AM,eBird - Traveling Count,83,1,2.81,,1
S139845352,Song Sparrow,Melospiza melodia,32601,2,US-CA,San Diego,L12234932,My backyard,32.9774437,-117.0787659,2023-05-29,06:45 PM,eBird - Traveling Count,15,1,1.07,,1
S112452218,Song Sparrow,Melospiza melodia,32601,6,US-CA,San Diego,L2965254,Poway Pond,32.9454364,-117.0670166,2022-06-08,06:59 AM,eBird - Traveling Count,81,1,2.92,,1,,,,457680971
S123081235,Song Sparrow,Melospiza melodia,32601,10,US-CA,San Diego,L908180,San Elijo Lagoon--Rios Ave. entrance,33.003562,-117.2724545,2022-11-25,07:29 AM,eBird - Traveling Count,120,1,2.27,,1,,,,507682381
S114280822,Song Sparrow,Melospiza melodia,32601,2,US-CA,San Diego,L1418629,Torrey Pines SB--north end,32.9288845,-117.259913,2022-07-02,08:15 AM,eBird - Traveling Count,160,1,5.15,,2
S143505394,Song Sparrow,Melospiza melodia,32601,2,US-CA,San Diego,L6253359,Torrey Pines State Reserve--Parry Grove Trail,32.9212037,-117.2562566,2023-07-03,06:58 PM,eBird - Traveling Count,39,1,2.06,,1
S116884050,Song Sparrow,Melospiza melodia,32601,2,US-CA,San Mateo,L1324041,Fitzgerald Marine Reserve,37.5224361,-122.516166,2022-08-13,02:34 PM,eBird - Traveling Count,65,1,.805,,3
S131788836,Song Sparrow,Melospiza melodia,32601,10,US-CA,San Mateo,L651250,Mussel Rock Park,37.6662169,-122.495048,2023-03-25,09:35 AM,eBird - Traveling Count,114,1,3.08,,1,,,,550046391 550046401
S116880393,Song Sparrow,Melospiza melodia,32601,1,US-CA,San Mateo,L242192,Pillar Point Harbor,37.5033407,-122.4819213,2022-08-13,03:50 PM,eBird - Stationary Count,70,1,,,3
S131581101,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L7412854,Agnews Historic Park,37.39324,-121.954311,2023-03-22,01:29 PM,eBird - Traveling Count,60,1,1.86,,1
S115272577,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L280388,Almaden Lake Park,37.2415899,-121.8727098,2022-07-17,09:18 AM,eBird - Traveling Count,106,1,1.89,,2
S118712339,Song Sparrow,Melospiza melodia,32601,7,US-CA,Santa Clara,L694948,Alviso Slough,37.4264055,-121.9790393,2022-09-13,05:13 PM,eBird - Traveling Count,42,1,1.71,,1
S118712337,Song Sparrow,Melospiza melodia,32601,7,US-CA,Santa Clara,L694948,Alviso Slough,37.4264055,-121.9790393,2022-09-13,07:12 PM,eBird - Traveling Count,20,1,1.,,1
S146148833,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L232858,Byxbee Park,37.4510644,-122.1055913,2023-07-31,06:42 PM,eBird - Traveling Count,25,1,1.22,,2
S115835345,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L251282,Calero Reservoir,37.18776,-121.77645,2022-07-26,07:05 PM,eBird - Traveling Count,71,1,.805,,3
S116188527,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L251282,Calero Reservoir,37.18776,-121.77645,2022-08-01,05:29 PM,eBird - Traveling Count,87,1,1.,,3
S116848071,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-13,07:08 AM,eBird - Traveling Count,40,1,.805,,3
S116847818,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-13,08:05 AM,eBird - Stationary Count,15,1,,,3,,,Standing at the hidden pond.
S117073974,Song Sparrow,Melospiza melodia,32601,6,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-16,05:55 PM,eBird - Traveling Count,102,1,1.89,,1,,,,475922761
S121478898,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-10-28,02:31 PM,eBird - Traveling Count,104,1,3.64,,1
S124654445,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-12-25,01:58 PM,eBird - Traveling Count,56,1,1.25,,1
S131655104,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-03-23,05:23 PM,eBird - Traveling Count,75,1,.7,,1
S136726046,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-05-08,06:27 PM,eBird - Traveling Count,23,1,.28,,1,,,,573816641
S141901530,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-06-17,09:47 AM,eBird - Traveling Count,45,1,1.4,,1,,,,585783531
S143178850,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-06-30,01:02 PM,eBird - Traveling Count,16,1,.467,,2
S124654594,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L5184520,Coyote Creek Parkway--Bailey Rd. to Ogier Ponds,37.186358,-121.702917,2022-12-26,11:10 AM,eBird - Traveling Count,93,1,3.211,,3
S124654548,Song Sparrow,Melospiza melodia,32601,8,US-CA,Santa Clara,L3435985,Coyote Creek Parkway--Coyote Ranch vicinity,37.2202135,-121.741519,2022-12-26,08:19 AM,eBird - Traveling Count,171,1,3.621,,3,,,,516973411
S123666524,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L3334996,Coyote Creek Trail--Sycamore Dr. access,37.4060709,-121.920712,2022-12-08,01:00 PM,eBird - Traveling Count,119,1,2.79,,1
S132302707,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L3334996,Coyote Creek Trail--Sycamore Dr. access,37.4060709,-121.920712,2023-03-31,06:57 AM,eBird - Traveling Count,98,1,2.52,,2,,,,551773411
S133268751,Song Sparrow,Melospiza melodia,32601,7,US-CA,Santa Clara,L21521025,Coyote Lake CP--Lakeview Campground,37.0809468,-121.530652,2023-04-08,07:31 AM,eBird - Traveling Count,104,1,1.91,,1
S133268747,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L3144395,Coyote Lake CP--dam area,37.1179463,-121.5511572,2023-04-08,09:30 AM,eBird - Traveling Count,71,1,1.27,,1
S133268755,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L458984,Coyote Lake County Park (please use a more specific hotspot where possible),37.0887317,-121.5392609,2023-04-08,10:55 AM,eBird - Traveling Count,19,1,.29,,1,,,Cooper's Point.,555842801
S133268760,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L458984,Coyote Lake County Park (please use a more specific hotspot where possible),37.0887317,-121.5392609,2023-04-08,11:21 AM,eBird - Traveling Count,7,1,.2,,1,,,Something Flat. I don't remember the exact name of the location.
S125995570,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L2597366,Coyote Valley--Laguna Ave.,37.1871074,-121.7367554,2023-01-12,07:11 AM,eBird - Traveling Count,120,1,1.83,,2
S145053187,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L2597366,Coyote Valley--Laguna Ave.,37.1871074,-121.7367554,2023-07-11,06:23 PM,eBird - Traveling Count,31,1,1.35,,1
S129070719,Song Sparrow,Melospiza melodia,32601,8,US-CA,Santa Clara,L759446,Crittenden Marsh (Stevens Creek Nature Study Area),37.4309097,-122.0660019,2023-02-19,10:13 AM,eBird - Traveling Count,62,1,1.38,,2,,,,537818631
S145871679,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L7797854,Don Edwards NWR--Env. Ed. Ctr. (EEC) and nearby upland areas,37.438916,-121.959456,2023-07-28,07:43 PM,eBird - Traveling Count,40,1,1.44,,1
S146278898,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L7797854,Don Edwards NWR--Env. Ed. Ctr. (EEC) and nearby upland areas,37.438916,-121.959456,2023-08-02,08:04 AM,eBird - Traveling Count,26,1,1.41,,1
S117303541,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L337098,Don Edwards NWR--New Chicago Marsh,37.4378422,-121.9631109,2022-08-20,12:31 PM,eBird - Traveling Count,87,1,1.54,,1
S129642883,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L1489239,Ed Levin CP--Agua Caliente-Tularcitos trails,37.457219,-121.8591474,2023-02-25,11:04 AM,eBird - Traveling Count,141,1,5.74,,1
S117275791,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L2698912,Ed Levin CP--Sandy Wool-Elm areas,37.4559362,-121.8632054,2022-08-20,09:00 AM,eBird - Traveling Count,100,1,4.5,,2
S129642930,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L2698912,Ed Levin CP--Sandy Wool-Elm areas,37.4559362,-121.8632054,2023-02-25,10:47 AM,eBird - Traveling Count,12,1,.27,,1,,,,540046981
S143169607,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L2698912,Ed Levin CP--Sandy Wool-Elm areas,37.4559362,-121.8632054,2023-06-29,07:10 PM,eBird - Traveling Count,104,1,4.97,,2
S127841279,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L4197326,Guadalupe River Park,37.3439932,-121.9047475,2023-02-07,07:16 AM,eBird - Traveling Count,102,1,1.09,,1
S133014714,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L4197326,Guadalupe River Park,37.3439932,-121.9047475,2023-04-07,01:56 PM,eBird - Traveling Count,144,1,3.99,,1,,,"Not as many migrants as I had hoped, but wintering vagrants are good too!"
S133455074,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L4197326,Guadalupe River Park,37.3439932,-121.9047475,2023-04-09,07:13 AM,eBird - Traveling Count,157,1,4.26,,1
